t,label,cpu_pct_sum,rss_mb_sum,n_procs
1788444367.8214428,container:cyclical:0,4.9,164.03,4
1788444368.0237887,container:cyclical:0,0.0,164.03,4
1788444368.2257984,container:cyclical:0,0.0,164.03,4
1788444368.4276726,container:cyclical:0,0.0,164.03,4
1788444368.62982,container:cyclical:0,0.0,164.03,4
1788444368.8318205,container:cyclical:0,0.0,164.03,4
1788444369.034035,container:cyclical:0,0.0,164.03,4
1788444369.2359283,container:cyclical:0,0.0,164.03,4
1788444369.438905,container:cyclical:0,9.8,164.03,4
1788444369.6410694,container:cyclical:0,0.0,164.03,4
1788444369.843195,container:cyclical:0,4.9,164.03,4
1788444370.0452309,container:cyclical:0,0.0,164.03,4
1788444370.2474766,container:cyclical:0,0.0,164.03,4
1788444370.4494953,container:cyclical:0,5.0,164.03,4
1788444370.651729,container:cyclical:0,0.0,164.03,4
1788444370.8537579,container:cyclical:0,0.0,164.03,4
1788444371.055788,container:cyclical:0,0.0,164.03,4
1788444371.2586143,container:cyclical:0,0.0,164.03,4
1788444371.4606097,container:cyclical:0,0.0,164.03,4
1788444371.6635172,container:cyclical:0,0.0,164.03,4
1788444371.8656025,container:cyclical:0,0.0,164.03,4
1788444372.0677526,container:cyclical:0,0.0,164.03,4
1788444372.2699661,container:cyclical:0,4.9,164.03,4
1788444372.4726,container:cyclical:0,0.0,164.03,4
1788444372.6747167,container:cyclical:0,0.0,164.03,4
1788444372.87702,container:cyclical:0,0.0,164.03,4
1788444373.0792263,container:cyclical:0,0.0,164.03,4
1788444373.282717,container:cyclical:0,0.0,164.03,4
1788444373.484741,container:cyclical:0,0.0,164.03,4
1788444373.687055,container:cyclical:0,0.0,164.03,4
1788444373.8889863,container:cyclical:0,0.0,164.03,4
1788444374.090958,container:cyclical:0,0.0,164.03,4
1788444374.2928715,container:cyclical:0,0.0,164.03,4
1788444374.4951668,container:cyclical:0,0.0,164.03,4
1788444374.6972482,container:cyclical:0,4.9,164.03,4
1788444374.8992386,container:cyclical:0,0.0,164.03,4
1788444375.1010377,container:cyclical:0,0.0,164.03,4
1788444375.3030038,container:cyclical:0,0.0,164.03,4
1788444375.5048437,container:cyclical:0,0.0,164.03,4
1788444375.7067492,container:cyclical:0,5.0,164.03,4
1788444375.9092002,container:cyclical:0,0.0,164.03,4
1788444376.1115189,container:cyclical:0,0.0,164.03,4
1788444376.3135169,container:cyclical:0,0.0,164.03,4
1788444376.5157232,container:cyclical:0,0.0,164.03,4
1788444376.7190015,container:cyclical:0,0.0,164.03,4
1788444376.9210038,container:cyclical:0,0.0,164.03,4
1788444377.1232116,container:cyclical:0,0.0,164.03,4
1788444377.326185,container:cyclical:0,0.0,164.03,4
1788444377.528264,container:cyclical:0,0.0,164.03,4
1788444377.731019,container:cyclical:0,4.9,164.03,4
1788444377.9330163,container:cyclical:0,0.0,164.03,4
1788444378.1351204,container:cyclical:0,0.0,164.03,4
1788444378.3372521,container:cyclical:0,0.0,164.03,4
1788444378.539404,container:cyclical:0,0.0,164.03,4
1788444378.7415688,container:cyclical:0,0.0,164.03,4
1788444378.9442337,container:cyclical:0,0.0,164.03,4
1788444380.585805,container:cyclical:1,0.0,163.57,4
1788444380.7884257,container:cyclical:1,0.0,163.57,4
1788444380.9903004,container:cyclical:1,0.0,163.57,4
1788444381.1923296,container:cyclical:1,0.0,163.57,4
1788444381.394387,container:cyclical:1,0.0,163.57,4
1788444381.5965905,container:cyclical:1,0.0,163.57,4
1788444381.7984984,container:cyclical:1,0.0,163.57,4
1788444382.0002928,container:cyclical:1,0.0,163.57,4
1788444382.202338,container:cyclical:1,4.9,163.57,4
1788444382.4046443,container:cyclical:1,0.0,163.57,4
1788444382.6068866,container:cyclical:1,0.0,163.57,4
1788444382.8086655,container:cyclical:1,5.0,163.57,4
1788444383.010627,container:cyclical:1,0.0,163.57,4
1788444383.2137613,container:cyclical:1,0.0,163.57,4
1788444383.4164233,container:cyclical:1,0.0,163.57,4
1788444383.6184418,container:cyclical:1,0.0,163.57,4
1788444383.8207643,container:cyclical:1,0.0,163.57,4
1788444384.0232675,container:cyclical:1,4.9,163.57,4
