t,label,cpu_pct_sum,rss_mb_sum,n_procs
1788951994.3981411,serverless_reactive:cyclical:0,0.0,164.9,4
1788951994.600741,serverless_reactive:cyclical:0,0.0,164.9,4
1788951994.8031728,serverless_reactive:cyclical:0,0.0,164.9,4
1788951995.0074658,serverless_reactive:cyclical:0,0.0,164.9,4
1788951995.2101886,serverless_reactive:cyclical:0,0.0,122.32,3
1788951995.4126337,serverless_reactive:cyclical:0,0.0,122.32,3
1788951995.615148,serverless_reactive:cyclical:0,0.0,79.7,2
1788951995.8174088,serverless_reactive:cyclical:0,0.0,37.19,1
1788951996.024787,serverless_reactive:cyclical:0,4.8,73.72,4
1788951996.2269242,serverless_reactive:cyclical:0,202.9,120.29,4
1788951996.4308944,serverless_reactive:cyclical:0,191.1,143.65,4
1788951996.6411626,serverless_reactive:cyclical:0,195.0,154.61,4
1788951996.8438044,serverless_reactive:cyclical:0,123.4,164.96,4
1788951997.0460079,serverless_reactive:cyclical:0,0.0,164.96,4
1788951997.2487276,serverless_reactive:cyclical:0,0.0,164.96,4
1788951997.4517953,serverless_reactive:cyclical:0,0.0,164.96,4
1788951997.654743,serverless_reactive:cyclical:0,4.9,164.96,4
1788951997.8586261,serverless_reactive:cyclical:0,0.0,164.96,4
1788951998.0618608,serverless_reactive:cyclical:0,0.0,164.96,4
1788951998.2643278,serverless_reactive:cyclical:0,0.0,164.96,4
1788951998.4666324,serverless_reactive:cyclical:0,0.0,164.96,4
1788951998.6689115,serverless_reactive:cyclical:0,0.0,164.96,4
1788951998.8721893,serverless_reactive:cyclical:0,0.0,164.96,4
1788951999.074417,serverless_reactive:cyclical:0,0.0,164.96,4
1788951999.2767758,serverless_reactive:cyclical:0,0.0,164.96,4
1788951999.4791257,serverless_reactive:cyclical:0,0.0,164.96,4
1788951999.681373,serverless_reactive:cyclical:0,4.9,164.96,4
1788951999.884553,serverless_reactive:cyclical:0,0.0,164.96,4
1788952000.0874343,serverless_reactive:cyclical:0,0.0,164.96,4
1788952000.2899203,serverless_reactive:cyclical:0,0.0,164.96,4
1788952000.4922488,serverless_reactive:cyclical:0,4.9,164.96,4
1788952000.695771,serverless_reactive:cyclical:0,0.0,164.96,4
1788952000.898996,serverless_reactive:cyclical:0,0.0,164.96,4
1788952001.1017756,serverless_reactive:cyclical:0,0.0,164.96,4
1788952001.304597,serverless_reactive:cyclical:0,0.0,164.96,4
1788952001.5075579,serverless_reactive:cyclical:0,0.0,164.96,4
1788952001.7100453,serverless_reactive:cyclical:0,0.0,164.96,4
1788952001.9124103,serverless_reactive:cyclical:0,0.0,164.96,4
1788952002.114801,serverless_reactive:cyclical:0,0.0,164.96,4
1788952002.3172421,serverless_reactive:cyclical:0,0.0,164.96,4
1788952002.5196028,serverless_reactive:cyclical:0,0.0,164.96,4
1788952002.7218084,serverless_reactive:cyclical:0,0.0,164.96,4
1788952002.9241517,serverless_reactive:cyclical:0,0.0,164.96,4
1788952003.1264048,serverless_reactive:cyclical:0,4.9,164.96,4
1788952003.328862,serverless_reactive:cyclical:0,0.0,164.96,4
1788952003.5310736,serverless_reactive:cyclical:0,0.0,164.96,4
1788952003.7332816,serverless_reactive:cyclical:0,0.0,164.96,4
1788952003.936244,serverless_reactive:cyclical:0,0.0,164.96,4
1788952004.1384702,serverless_reactive:cyclical:0,0.0,164.96,4
1788952004.341268,serverless_reactive:cyclical:0,4.9,164.96,4
1788952004.5436594,serverless_reactive:cyclical:0,4.9,164.96,4
1788952004.7462196,serverless_reactive:cyclical:0,0.0,164.96,4
1788952004.9488046,serverless_reactive:cyclical:0,0.0,164.96,4
1788952005.15129,serverless_reactive:cyclical:0,0.0,122.37,4
1788952005.3577409,serverless_reactive:cyclical:0,0.0,103.55,6
1788952005.564907,serverless_reactive:cyclical:0,198.1,158.07,5
1788952005.7723625,serverless_reactive:cyclical:0,197.7,140.06,4
1788952005.9795566,serverless_reactive:cyclical:0,199.2,152.43,4
