t,label,cpu_pct_sum,rss_mb_sum,n_procs,run_label
1788971935.1773617,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971935.3792129,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971935.5818446,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971935.7839365,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971935.985875,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971936.1884546,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971936.3903599,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971936.5922122,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971936.7942553,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971936.9960806,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971937.1979532,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971937.3997858,serverless_predictive_ewma:bimodal:2,5.0,37.27,1,serverless_predictive_ewma
1788971937.6015851,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971937.8040507,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971938.0058029,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971938.207656,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971938.4095912,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971938.612004,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971938.8138812,serverless_predictive_ewma:bimodal:2,0.0,37.27,1,serverless_predictive_ewma
1788971939.0171,serverless_predictive_ewma:bimodal:2,4.9,61.62,2,serverless_predictive_ewma
1788971939.2190375,serverless_predictive_ewma:bimodal:2,104.0,74.46,2,serverless_predictive_ewma
1788971939.4209561,serverless_predictive_ewma:bimodal:2,59.5,79.94,2,serverless_predictive_ewma
1788971939.6227782,serverless_predictive_ewma:bimodal:2,0.0,79.94,2,serverless_predictive_ewma
1788971939.8246074,serverless_predictive_ewma:bimodal:2,0.0,79.94,2,serverless_predictive_ewma
1788971940.0268352,serverless_predictive_ewma:bimodal:2,0.0,79.94,2,serverless_predictive_ewma
1788971940.234764,serverless_predictive_ewma:bimodal:2,191.9,143.2,4,serverless_predictive_ewma
1788971940.4368868,serverless_predictive_ewma:bimodal:2,197.7,160.54,4,serverless_predictive_ewma
1788971940.6725962,serverless_predictive_ewma:bimodal:2,38.1,165.08,4,serverless_predictive_ewma
1788971940.8752942,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971941.077367,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971941.2793636,serverless_predictive_ewma:bimodal:2,4.9,165.08,4,serverless_predictive_ewma
1788971941.4813495,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971941.683525,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971941.886608,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971942.089375,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971942.2914042,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971942.493625,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971942.6957023,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971942.8985367,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971943.1005027,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971943.3027391,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971943.5049372,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971943.7072752,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971943.9094365,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971944.1114743,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971944.3141904,serverless_predictive_ewma:bimodal:2,4.9,165.08,4,serverless_predictive_ewma
1788971944.5172148,serverless_predictive_ewma:bimodal:2,9.8,165.08,4,serverless_predictive_ewma
1788971944.7192297,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971944.9213285,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971945.123301,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971945.325294,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971945.527209,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971945.7294202,serverless_predictive_ewma:bimodal:2,4.9,165.08,4,serverless_predictive_ewma
1788971945.9314888,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971946.133988,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971946.3367314,serverless_predictive_ewma:bimodal:2,0.0,165.08,4,serverless_predictive_ewma
1788971946.5387287,serverless_predictive_ewma:bimodal:2,0.0,122.42,3,serverless_predictive_ewma
1788971946.7406352,serverless_predictive_ewma:bimodal:2,0.0,122.42,3,serverless_predictive_ewma
1788971946.9426007,serverless_predictive_ewma:bimodal:2,5.0,79.86,2,serverless_predictive_ewma
1788971947.1445932,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971947.3466525,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971947.5485268,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971947.7511296,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971947.953799,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971948.1556242,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971948.3582149,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971948.559952,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971948.7618656,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971948.9636242,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971949.1654155,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971949.3679411,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971949.56979,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971949.771616,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971949.9735265,serverless_predictive_ewma:bimodal:2,5.0,37.3,1,serverless_predictive_ewma
1788971950.175245,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971950.3770905,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971950.578945,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971950.7807035,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971950.982495,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971951.184239,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971951.3861475,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971951.587964,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971951.7898245,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971951.9915946,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971952.1935198,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971952.3953435,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971952.5972075,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971952.7997065,serverless_predictive_ewma:bimodal:2,4.9,37.3,1,serverless_predictive_ewma
1788971953.0016475,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971953.2033622,serverless_predictive_ewma:bimodal:2,0.0,37.3,1,serverless_predictive_ewma
1788971953.4053245,serverless_predictive_ewma:bimodal:2,0.0,56.7,2,serverless_predictive_ewma
1788971953.6074803,serverless_predictive_ewma:bimodal:2,98.9,73.89,2,serverless_predictive_ewma
1788971953.8095095,serverless_predictive_ewma:bimodal:2,64.4,79.82,2,serverless_predictive_ewma
1788971954.0115578,serverless_predictive_ewma:bimodal:2,4.9,79.82,2,serverless_predictive_ewma
1788971954.213617,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971954.4155715,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971954.617555,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971954.8193483,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971955.0213032,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971955.2230723,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971955.4246955,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971955.6264129,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971955.8281882,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971956.0300777,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971956.2318077,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971956.4335144,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971956.6352093,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971956.8369815,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971957.0395503,serverless_predictive_ewma:bimodal:2,4.9,79.82,2,serverless_predictive_ewma
1788971957.2413328,serverless_predictive_ewma:bimodal:2,0.0,79.82,2,serverless_predictive_ewma
1788971957.4465697,serverless_predictive_ewma:bimodal:2,0.0,94.53,4,serverless_predictive_ewma
1788971957.6490219,serverless_predictive_ewma:bimodal:2,197.6,148.06,4,serverless_predictive_ewma
1788971957.8513024,serverless_predictive_ewma:bimodal:2,177.9,163.71,4,serverless_predictive_ewma
1788971958.0534358,serverless_predictive_ewma:bimodal:2,14.8,165.11,4,serverless_predictive_ewma
1788971958.2554555,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971958.4573448,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971958.6592028,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971958.8610911,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971959.06314,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971959.2650428,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971959.4668558,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971959.668783,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971959.8706872,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971960.0728228,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971960.2746909,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971960.4764671,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971960.6790226,serverless_predictive_ewma:bimodal:2,4.9,165.11,4,serverless_predictive_ewma
1788971960.8814354,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971961.0835543,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971961.2858176,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971961.4877903,serverless_predictive_ewma:bimodal:2,10.0,165.11,4,serverless_predictive_ewma
1788971961.6899624,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971961.8918433,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971962.0938084,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971962.2957017,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971962.497691,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971962.699784,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971962.9018168,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971963.103829,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971963.3059886,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971963.50816,serverless_predictive_ewma:bimodal:2,4.9,165.11,4,serverless_predictive_ewma
1788971963.7103732,serverless_predictive_ewma:bimodal:2,0.0,165.11,4,serverless_predictive_ewma
1788971963.9124691,serverless_predictive_ewma:bimodal:2,4.9,122.59,3,serverless_predictive_ewma
1788971964.1150386,serverless_predictive_ewma:bimodal:2,0.0,122.59,3,serverless_predictive_ewma
1788971964.317003,serverless_predictive_ewma:bimodal:2,0.0,80.0,2,serverless_predictive_ewma
1788971964.5188816,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971964.7205753,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971964.9225135,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971965.1245823,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971965.3262975,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971965.5279856,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971965.730437,serverless_predictive_ewma:bimodal:2,4.9,37.31,1,serverless_predictive_ewma
1788971965.9320374,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971966.1337729,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971966.33546,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971966.537259,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971966.7388988,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971966.940508,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971967.142892,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971967.3446116,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971967.546667,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971967.748352,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971967.9499793,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971968.1516442,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971968.3536282,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971968.5553377,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971968.7571645,serverless_predictive_ewma:bimodal:2,0.0,37.31,1,serverless_predictive_ewma
1788971968.9633808,serverless_predictive_ewma:bimodal:2,4.8,75.49,4,serverless_predictive_ewma
1788971969.1732242,serverless_predictive_ewma:bimodal:2,188.4,130.74,4,serverless_predictive_ewma
1788971969.3750486,serverless_predictive_ewma:bimodal:2,195.3,152.79,4,serverless_predictive_ewma
1788971969.577795,serverless_predictive_ewma:bimodal:2,143.1,165.05,4,serverless_predictive_ewma
1788971970.388181,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971970.5902176,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971970.7923052,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971970.9943976,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971971.1961973,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971971.398174,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971971.5999756,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971971.8018587,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971972.003651,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971972.2054799,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971972.4080687,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971972.6100075,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971972.8117952,serverless_predictive_ewma:bimodal:3,5.0,36.62,1,serverless_predictive_ewma
1788971973.0139592,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971973.215903,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971973.4179049,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971973.6196618,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971973.8214583,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971974.0231414,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971974.224803,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971974.4271896,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971974.6289356,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971974.830837,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971975.0327632,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971975.2344985,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971975.4362311,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971975.63819,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971975.8399801,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971976.0417917,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971976.2436318,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971976.4455187,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971976.647398,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971976.8494732,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971977.051295,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971977.2532084,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971977.4555902,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971977.6579092,serverless_predictive_ewma:bimodal:3,4.9,36.62,1,serverless_predictive_ewma
1788971977.859876,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971978.0617394,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971978.263377,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971978.4653528,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971978.6671453,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971978.8697581,serverless_predictive_ewma:bimodal:3,4.9,36.62,1,serverless_predictive_ewma
1788971979.0715148,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971979.2732403,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971979.4758923,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971979.6777315,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971979.879423,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971980.0812752,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971980.2830865,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971980.4848409,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971980.6866767,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971980.888537,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971981.090333,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971981.2920887,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971981.4938946,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971981.6960506,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971981.897886,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971982.0996406,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971982.3014662,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971982.50326,serverless_predictive_ewma:bimodal:3,5.0,36.62,1,serverless_predictive_ewma
1788971982.7053301,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971982.907134,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971983.1094613,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971983.3111777,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971983.5129538,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971983.7149491,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971983.9166763,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971984.1184285,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971984.3201685,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971984.5220294,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971984.724352,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971984.9262702,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971985.127974,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971985.32983,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971985.5315986,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971985.733388,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971985.935187,serverless_predictive_ewma:bimodal:3,5.0,36.62,1,serverless_predictive_ewma
1788971986.1372247,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971986.3390532,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971986.540881,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971986.7427466,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971986.945242,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971987.1470501,serverless_predictive_ewma:bimodal:3,0.0,36.62,1,serverless_predictive_ewma
1788971987.349637,serverless_predictive_ewma:bimodal:3,0.0,48.78,3,serverless_predictive_ewma
1788971987.554966,serverless_predictive_ewma:bimodal:3,151.0,124.21,4,serverless_predictive_ewma
1788971987.7567828,serverless_predictive_ewma:bimodal:3,193.2,146.84,4,serverless_predictive_ewma
1788971987.963494,serverless_predictive_ewma:bimodal:3,154.7,162.63,4,serverless_predictive_ewma
1788971988.167142,serverless_predictive_ewma:bimodal:3,19.6,164.71,4,serverless_predictive_ewma
1788971988.3693013,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971988.5712094,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971988.7734497,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971988.975957,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971989.178007,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971989.3798676,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971989.5818126,serverless_predictive_ewma:bimodal:3,10.0,164.71,4,serverless_predictive_ewma
1788971989.7836463,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971989.9855678,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971990.1873708,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971990.3893735,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971990.5916865,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971990.7944703,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971990.9970157,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971991.199018,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971991.4008195,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971991.602705,serverless_predictive_ewma:bimodal:3,5.0,164.71,4,serverless_predictive_ewma
1788971991.804567,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971992.0068295,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
1788971992.208728,serverless_predictive_ewma:bimodal:3,0.0,164.71,4,serverless_predictive_ewma
