t,label,cpu_pct_sum,rss_mb_sum,n_procs
1788432796.9296367,serverless_reactive:low:1,0.0,121.8,3
1788432797.1319466,serverless_reactive:low:1,0.0,121.8,3
1788432797.333926,serverless_reactive:low:1,0.0,121.8,3
1788432797.5366898,serverless_reactive:low:1,4.9,121.86,3
1788432797.7387054,serverless_reactive:low:1,0.0,79.33,3
1788432797.9413054,serverless_reactive:low:1,0.0,79.33,2
1788432798.1432364,serverless_reactive:low:1,5.0,79.33,2
1788432798.3454897,serverless_reactive:low:1,0.0,79.33,2
1788432798.547321,serverless_reactive:low:1,5.0,79.33,2
1788432798.749344,serverless_reactive:low:1,0.0,79.33,2
1788432798.9512212,serverless_reactive:low:1,0.0,79.33,2
1788432799.1532898,serverless_reactive:low:1,0.0,79.33,2
1788432799.3552542,serverless_reactive:low:1,0.0,79.33,2
1788432799.5574262,serverless_reactive:low:1,4.9,79.33,2
1788432799.7594824,serverless_reactive:low:1,0.0,79.33,2
1788432799.9615932,serverless_reactive:low:1,0.0,79.33,2
1788432800.1634552,serverless_reactive:low:1,5.0,79.33,2
1788432800.3652384,serverless_reactive:low:1,0.0,79.33,2
1788432800.56808,serverless_reactive:low:1,0.0,79.33,2
1788432800.7703412,serverless_reactive:low:1,0.0,79.33,2
1788432800.9721107,serverless_reactive:low:1,5.0,79.33,2
1788432801.1738954,serverless_reactive:low:1,0.0,79.33,2
1788432801.375618,serverless_reactive:low:1,0.0,79.33,2
1788432801.5779412,serverless_reactive:low:1,4.9,79.33,2
1788432801.7798722,serverless_reactive:low:1,0.0,79.33,2
1788432801.9819746,serverless_reactive:low:1,0.0,79.33,2
1788432802.1840768,serverless_reactive:low:1,4.9,79.33,2
1788432802.3856716,serverless_reactive:low:1,0.0,79.33,2
1788432802.5888872,serverless_reactive:low:1,0.0,79.34,2
1788432802.7911177,serverless_reactive:low:1,0.0,79.34,2
1788432803.746602,serverless_reactive:low:2,0.0,36.63,1
1788432803.9527304,serverless_reactive:low:2,4.9,71.77,2
1788432804.1549613,serverless_reactive:low:2,89.0,112.66,3
1788432804.3567052,serverless_reactive:low:2,109.1,121.68,3
1788432804.5587971,serverless_reactive:low:2,0.0,121.84,3
1788432804.761502,serverless_reactive:low:2,0.0,121.84,3
1788432804.9641287,serverless_reactive:low:2,0.0,121.84,3
1788432805.165699,serverless_reactive:low:2,0.0,121.84,3
1788432805.3689055,serverless_reactive:low:2,4.9,121.84,3
1788432805.5712636,serverless_reactive:low:2,4.9,121.84,3
1788432805.7738054,serverless_reactive:low:2,4.9,121.84,3
1788432805.9769382,serverless_reactive:low:2,0.0,121.84,3
1788432806.1810348,serverless_reactive:low:2,0.0,121.84,3
1788432806.383597,serverless_reactive:low:2,0.0,121.84,3
1788432806.5857456,serverless_reactive:low:2,0.0,121.84,3
1788432806.788113,serverless_reactive:low:2,4.9,121.84,3
1788432806.989825,serverless_reactive:low:2,10.0,121.84,3
1788432807.1924522,serverless_reactive:low:2,0.0,121.84,3
1788432807.395896,serverless_reactive:low:2,0.0,121.84,3
1788432807.5982454,serverless_reactive:low:2,0.0,121.84,3
1788432807.8006568,serverless_reactive:low:2,0.0,121.84,3
1788432808.00524,serverless_reactive:low:2,4.9,121.84,3
